Product ID;Attribute (Name:Type:Position)*;Value (Value:Position)*
29;Język napisów:select:0;Korean:0
29;Język napisów:select:0;German:0
29;Język napisów:select:0;Russian:0
29;Język napisów:select:0;Spanish:0
30;Język napisów:select:0;Arabic:0
30;Język napisów:select:0;French:0
30;Język napisów:select:0;Portuguese (Portugal):0
30;Język napisów:select:0;Italian:0
30;Język napisów:select:0;Vietnamese:0
30;Język napisów:select:0;German:0
30;Język napisów:select:0;Russian:0
30;Język napisów:select:0;Spanish:0
31;Język napisów:select:0;Arabic:0
31;Język napisów:select:0;French:0
31;Język napisów:select:0;Portuguese (Portugal):0
31;Język napisów:select:0;Italian:0
31;Język napisów:select:0;Vietnamese:0
31;Język napisów:select:0;German:0
31;Język napisów:select:0;Russian:0
31;Język napisów:select:0;Spanish:0
32;Język napisów:select:0;Arabic:0
32;Język napisów:select:0;French:0
32;Język napisów:select:0;Portuguese (Portugal):0
32;Język napisów:select:0;Italian:0
32;Język napisów:select:0;Vietnamese:0
32;Język napisów:select:0;German:0
32;Język napisów:select:0;Russian:0
32;Język napisów:select:0;Spanish:0
33;Język napisów:select:0;Arabic:0
33;Język napisów:select:0;French:0
33;Język napisów:select:0;Portuguese (Portugal):0
33;Język napisów:select:0;Chinese (China):0
33;Język napisów:select:0;Italian:0
33;Język napisów:select:0;Vietnamese:0
33;Język napisów:select:0;German:0
33;Język napisów:select:0;Russian:0
33;Język napisów:select:0;Spanish:0
34;Język napisów:select:0;Arabic:0
34;Język napisów:select:0;French:0
34;Język napisów:select:0;Portuguese (Portugal):0
34;Język napisów:select:0;Italian:0
34;Język napisów:select:0;Vietnamese:0
34;Język napisów:select:0;German:0
34;Język napisów:select:0;Russian:0
34;Język napisów:select:0;Spanish:0
35;Język napisów:select:0;Arabic:0
35;Język napisów:select:0;French:0
35;Język napisów:select:0;Portuguese (Portugal):0
35;Język napisów:select:0;Italian:0
35;Język napisów:select:0;Vietnamese:0
35;Język napisów:select:0;Korean:0
35;Język napisów:select:0;German:0
35;Język napisów:select:0;Russian:0
35;Język napisów:select:0;Spanish:0
36;Język napisów:select:0;Arabic:0
36;Język napisów:select:0;French:0
36;Język napisów:select:0;Portuguese (Portugal):0
36;Język napisów:select:0;Italian:0
36;Język napisów:select:0;Vietnamese:0
36;Język napisów:select:0;German:0
36;Język napisów:select:0;Russian:0
36;Język napisów:select:0;Spanish:0
37;Język napisów:select:0;Arabic:0
37;Język napisów:select:0;French:0
37;Język napisów:select:0;Portuguese (Portugal):0
37;Język napisów:select:0;Italian:0
37;Język napisów:select:0;Vietnamese:0
37;Język napisów:select:0;Korean:0
37;Język napisów:select:0;German:0
37;Język napisów:select:0;Russian:0
37;Język napisów:select:0;Spanish:0
38;Język napisów:select:0;Arabic:0
38;Język napisów:select:0;French:0
38;Język napisów:select:0;Portuguese (Portugal):0
38;Język napisów:select:0;Italian:0
38;Język napisów:select:0;Vietnamese:0
38;Język napisów:select:0;German:0
38;Język napisów:select:0;Russian:0
38;Język napisów:select:0;Spanish:0
39;Język napisów:select:0;Arabic:0
39;Język napisów:select:0;French:0
39;Język napisów:select:0;Portuguese (Portugal):0
39;Język napisów:select:0;Italian:0
39;Język napisów:select:0;Vietnamese:0
39;Język napisów:select:0;German:0
39;Język napisów:select:0;Russian:0
39;Język napisów:select:0;Spanish:0
40;Język napisów:select:0;Brak:0
41;Język napisów:select:0;Arabic:0
41;Język napisów:select:0;French:0
41;Język napisów:select:0;Portuguese (Portugal):0
41;Język napisów:select:0;Italian:0
41;Język napisów:select:0;Vietnamese:0
41;Język napisów:select:0;German:0
41;Język napisów:select:0;Russian:0
41;Język napisów:select:0;Spanish:0
42;Język napisów:select:0;Brak:0
43;Język napisów:select:0;Arabic:0
43;Język napisów:select:0;French:0
43;Język napisów:select:0;Portuguese (Portugal):0
43;Język napisów:select:0;Italian:0
43;Język napisów:select:0;Vietnamese:0
43;Język napisów:select:0;German:0
43;Język napisów:select:0;Russian:0
43;Język napisów:select:0;Spanish:0
44;Język napisów:select:0;Brak:0
45;Język napisów:select:0;Spanish:0
45;Język napisów:select:0;French:0
45;Język napisów:select:0;Portuguese (Portugal):0
45;Język napisów:select:0;Russian:0
46;Język napisów:select:0;Brak:0
47;Język napisów:select:0;Brak:0
48;Język napisów:select:0;Brak:0
49;Język napisów:select:0;Brak:0
50;Język napisów:select:0;Brak:0
51;Język napisów:select:0;Brak:0
52;Język napisów:select:0;Arabic:0
52;Język napisów:select:0;French:0
52;Język napisów:select:0;Portuguese (Portugal):0
52;Język napisów:select:0;Italian:0
52;Język napisów:select:0;Vietnamese:0
52;Język napisów:select:0;German:0
52;Język napisów:select:0;Russian:0
52;Język napisów:select:0;Spanish:0
53;Język napisów:select:0;Arabic:0
53;Język napisów:select:0;French:0
53;Język napisów:select:0;Portuguese (Portugal):0
53;Język napisów:select:0;Italian:0
53;Język napisów:select:0;Vietnamese:0
53;Język napisów:select:0;German:0
53;Język napisów:select:0;Russian:0
53;Język napisów:select:0;Spanish:0
54;Język napisów:select:0;Brak:0
55;Język napisów:select:0;English:0
56;Język napisów:select:0;Brak:0
57;Język napisów:select:0;Brak:0
58;Język napisów:select:0;Brak:0
59;Język napisów:select:0;French:0
59;Język napisów:select:0;Portuguese (Portugal):0
59;Język napisów:select:0;Russian:0
59;Język napisów:select:0;Spanish:0
60;Język napisów:select:0;Brak:0
61;Język napisów:select:0;Brak:0
62;Język napisów:select:0;Brak:0
63;Język napisów:select:0;Brak:0
64;Język napisów:select:0;Brak:0
65;Język napisów:select:0;Brak:0
66;Język napisów:select:0;Brak:0
67;Język napisów:select:0;Brak:0
68;Język napisów:select:0;Brak:0
69;Język napisów:select:0;Brak:0
70;Język napisów:select:0;Brak:0
71;Język napisów:select:0;Arabic:0
71;Język napisów:select:0;French:0
71;Język napisów:select:0;Portuguese (Portugal):0
71;Język napisów:select:0;Chinese (China):0
71;Język napisów:select:0;Italian:0
71;Język napisów:select:0;Vietnamese:0
71;Język napisów:select:0;German:0
71;Język napisów:select:0;Russian:0
71;Język napisów:select:0;Hebrew:0
71;Język napisów:select:0;Spanish:0
71;Język napisów:select:0;Hindi:0
71;Język napisów:select:0;Japanese:0
72;Język napisów:select:0;Chinese (Traditional):0
72;Język napisów:select:0;Arabic:0
72;Język napisów:select:0;French:0
72;Język napisów:select:0;Portuguese (Portugal):0
72;Język napisów:select:0;Chinese (China):0
72;Język napisów:select:0;Italian:0
72;Język napisów:select:0;Vietnamese:0
72;Język napisów:select:0;Dutch:0
72;Język napisów:select:0;German:0
72;Język napisów:select:0;Russian:0
72;Język napisów:select:0;Thai:0
72;Język napisów:select:0;Spanish:0
72;Język napisów:select:0;Japanese:0
73;Język napisów:select:0;Arabic:0
73;Język napisów:select:0;French:0
73;Język napisów:select:0;Portuguese (Portugal):0
73;Język napisów:select:0;Italian:0
73;Język napisów:select:0;Vietnamese:0
73;Język napisów:select:0;German:0
73;Język napisów:select:0;Russian:0
73;Język napisów:select:0;Spanish:0
74;Język napisów:select:0;Arabic:0
74;Język napisów:select:0;French:0
74;Język napisów:select:0;Portuguese (Portugal):0
74;Język napisów:select:0;Italian:0
74;Język napisów:select:0;Vietnamese:0
74;Język napisów:select:0;German:0
74;Język napisów:select:0;Russian:0
74;Język napisów:select:0;Spanish:0
75;Język napisów:select:0;Arabic:0
75;Język napisów:select:0;French:0
75;Język napisów:select:0;Portuguese (Portugal):0
75;Język napisów:select:0;Italian:0
75;Język napisów:select:0;Vietnamese:0
75;Język napisów:select:0;German:0
75;Język napisów:select:0;Russian:0
75;Język napisów:select:0;Spanish:0
76;Język napisów:select:0;Arabic:0
76;Język napisów:select:0;French:0
76;Język napisów:select:0;Portuguese (Portugal):0
76;Język napisów:select:0;Italian:0
76;Język napisów:select:0;Vietnamese:0
76;Język napisów:select:0;German:0
76;Język napisów:select:0;Russian:0
76;Język napisów:select:0;Spanish:0
77;Język napisów:select:0;Spanish:0
77;Język napisów:select:0;Arabic:0
77;Język napisów:select:0;French:0
77;Język napisów:select:0;Portuguese (Portugal):0
77;Język napisów:select:0;Chinese (China):0
77;Język napisów:select:0;Italian:0
77;Język napisów:select:0;Vietnamese:0
77;Język napisów:select:0;German:0
77;Język napisów:select:0;Russian:0
78;Język napisów:select:0;Russian:0
78;Język napisów:select:0;Spanish:0
78;Język napisów:select:0;Arabic:0
78;Język napisów:select:0;French:0
78;Język napisów:select:0;Portuguese (Portugal):0
78;Język napisów:select:0;Italian:0
78;Język napisów:select:0;Vietnamese:0
78;Język napisów:select:0;German:0
79;Język napisów:select:0;Arabic:0
79;Język napisów:select:0;French:0
79;Język napisów:select:0;Portuguese (Portugal):0
79;Język napisów:select:0;Greek:0
79;Język napisów:select:0;Italian:0
79;Język napisów:select:0;Vietnamese:0
79;Język napisów:select:0;German:0
79;Język napisów:select:0;Russian:0
79;Język napisów:select:0;Spanish:0
80;Język napisów:select:0;Arabic:0
80;Język napisów:select:0;French:0
80;Język napisów:select:0;Portuguese (Portugal):0
80;Język napisów:select:0;Italian:0
80;Język napisów:select:0;Vietnamese:0
80;Język napisów:select:0;German:0
80;Język napisów:select:0;Javanese:0
80;Język napisów:select:0;Russian:0
80;Język napisów:select:0;Spanish:0
81;Język napisów:select:0;Arabic:0
81;Język napisów:select:0;French:0
81;Język napisów:select:0;Portuguese (Portugal):0
81;Język napisów:select:0;Italian:0
81;Język napisów:select:0;Vietnamese:0
81;Język napisów:select:0;German:0
81;Język napisów:select:0;Russian:0
81;Język napisów:select:0;Spanish:0
82;Język napisów:select:0;Arabic:0
82;Język napisów:select:0;French:0
82;Język napisów:select:0;Portuguese (Portugal):0
82;Język napisów:select:0;Italian:0
82;Język napisów:select:0;Vietnamese:0
82;Język napisów:select:0;German:0
82;Język napisów:select:0;Russian:0
82;Język napisów:select:0;Spanish:0
83;Język napisów:select:0;Arabic:0
83;Język napisów:select:0;French:0
83;Język napisów:select:0;Portuguese (Portugal):0
83;Język napisów:select:0;Italian:0
83;Język napisów:select:0;Vietnamese:0
83;Język napisów:select:0;German:0
83;Język napisów:select:0;Russian:0
83;Język napisów:select:0;Spanish:0
84;Język napisów:select:0;Brak:0
85;Język napisów:select:0;Brak:0
86;Język napisów:select:0;Brak:0
87;Język napisów:select:0;Arabic:0
87;Język napisów:select:0;French:0
87;Język napisów:select:0;Portuguese (Portugal):0
87;Język napisów:select:0;Italian:0
87;Język napisów:select:0;Vietnamese:0
87;Język napisów:select:0;German:0
87;Język napisów:select:0;Russian:0
87;Język napisów:select:0;Spanish:0
88;Język napisów:select:0;Arabic:0
88;Język napisów:select:0;French:0
88;Język napisów:select:0;Portuguese (Portugal):0
88;Język napisów:select:0;Italian:0
88;Język napisów:select:0;Vietnamese:0
88;Język napisów:select:0;German:0
88;Język napisów:select:0;Russian:0
88;Język napisów:select:0;Spanish:0
89;Język napisów:select:0;Arabic:0
89;Język napisów:select:0;French:0
89;Język napisów:select:0;Portuguese (Portugal):0
89;Język napisów:select:0;Italian:0
89;Język napisów:select:0;Vietnamese:0
89;Język napisów:select:0;German:0
89;Język napisów:select:0;Russian:0
89;Język napisów:select:0;Spanish:0
90;Język napisów:select:0;Arabic:0
90;Język napisów:select:0;French:0
90;Język napisów:select:0;Portuguese (Portugal):0
90;Język napisów:select:0;Italian:0
90;Język napisów:select:0;Vietnamese:0
90;Język napisów:select:0;German:0
90;Język napisów:select:0;Russian:0
90;Język napisów:select:0;Spanish:0
91;Język napisów:select:0;Brak:0
92;Język napisów:select:0;Arabic:0
92;Język napisów:select:0;French:0
92;Język napisów:select:0;Portuguese (Portugal):0
92;Język napisów:select:0;Italian:0
92;Język napisów:select:0;Vietnamese:0
92;Język napisów:select:0;Korean:0
92;Język napisów:select:0;German:0
92;Język napisów:select:0;Russian:0
92;Język napisów:select:0;Spanish:0
93;Język napisów:select:0;Arabic:0
93;Język napisów:select:0;French:0
93;Język napisów:select:0;Portuguese (Portugal):0
93;Język napisów:select:0;Italian:0
93;Język napisów:select:0;Vietnamese:0
93;Język napisów:select:0;German:0
93;Język napisów:select:0;Russian:0
93;Język napisów:select:0;Spanish:0
94;Język napisów:select:0;German:0
94;Język napisów:select:0;Russian:0
94;Język napisów:select:0;Turkish:0
94;Język napisów:select:0;Spanish:0
94;Język napisów:select:0;Hindi:0
94;Język napisów:select:0;Japanese:0
94;Język napisów:select:0;Persian:0
94;Język napisów:select:0;Arabic:0
94;Język napisów:select:0;French:0
94;Język napisów:select:0;Portuguese (Portugal):0
94;Język napisów:select:0;Chinese (China):0
94;Język napisów:select:0;Greek:0
94;Język napisów:select:0;Italian:0
94;Język napisów:select:0;Portuguese (Brazil):0
94;Język napisów:select:0;Vietnamese:0
94;Język napisów:select:0;Korean:0
94;Język napisów:select:0;Afrikaans:0
95;Język napisów:select:0;Arabic:0
95;Język napisów:select:0;French:0
95;Język napisów:select:0;Portuguese (Portugal):0
95;Język napisów:select:0;Italian:0
95;Język napisów:select:0;Vietnamese:0
95;Język napisów:select:0;German:0
95;Język napisów:select:0;Russian:0
95;Język napisów:select:0;Spanish:0
96;Język napisów:select:0;Arabic:0
96;Język napisów:select:0;French:0
96;Język napisów:select:0;Portuguese (Portugal):0
96;Język napisów:select:0;Italian:0
96;Język napisów:select:0;Vietnamese:0
96;Język napisów:select:0;Korean:0
96;Język napisów:select:0;German:0
96;Język napisów:select:0;Russian:0
96;Język napisów:select:0;Spanish:0
97;Język napisów:select:0;Arabic:0
97;Język napisów:select:0;French:0
97;Język napisów:select:0;Portuguese (Portugal):0
97;Język napisów:select:0;Italian:0
97;Język napisów:select:0;Vietnamese:0
97;Język napisów:select:0;German:0
97;Język napisów:select:0;Russian:0
97;Język napisów:select:0;Spanish:0
98;Język napisów:select:0;Brak:0
99;Język napisów:select:0;Brak:0
100;Język napisów:select:0;French:0
100;Język napisów:select:0;Portuguese (Portugal):0
100;Język napisów:select:0;German:0
100;Język napisów:select:0;Russian:0
100;Język napisów:select:0;Spanish:0
101;Język napisów:select:0;Arabic:0
101;Język napisów:select:0;French:0
101;Język napisów:select:0;Portuguese (Portugal):0
101;Język napisów:select:0;Italian:0
101;Język napisów:select:0;Vietnamese:0
101;Język napisów:select:0;German:0
101;Język napisów:select:0;Russian:0
101;Język napisów:select:0;Spanish:0
102;Język napisów:select:0;Arabic:0
102;Język napisów:select:0;French:0
102;Język napisów:select:0;Portuguese (Portugal):0
102;Język napisów:select:0;Italian:0
102;Język napisów:select:0;Vietnamese:0
102;Język napisów:select:0;German:0
102;Język napisów:select:0;Russian:0
102;Język napisów:select:0;Spanish:0
103;Język napisów:select:0;Brak:0
104;Język napisów:select:0;Arabic:0
104;Język napisów:select:0;French:0
104;Język napisów:select:0;Portuguese (Portugal):0
104;Język napisów:select:0;Italian:0
104;Język napisów:select:0;Vietnamese:0
104;Język napisów:select:0;German:0
104;Język napisów:select:0;Russian:0
104;Język napisów:select:0;Spanish:0
105;Język napisów:select:0;Brak:0
106;Język napisów:select:0;Arabic:0
106;Język napisów:select:0;French:0
106;Język napisów:select:0;Portuguese (Portugal):0
106;Język napisów:select:0;Chinese (China):0
106;Język napisów:select:0;Italian:0
106;Język napisów:select:0;Vietnamese:0
106;Język napisów:select:0;German:0
106;Język napisów:select:0;Russian:0
106;Język napisów:select:0;Spanish:0
107;Język napisów:select:0;Arabic:0
107;Język napisów:select:0;French:0
107;Język napisów:select:0;Portuguese (Portugal):0
107;Język napisów:select:0;Italian:0
107;Język napisów:select:0;Vietnamese:0
107;Język napisów:select:0;German:0
107;Język napisów:select:0;Russian:0
107;Język napisów:select:0;Spanish:0
108;Język napisów:select:0;French:0
108;Język napisów:select:0;Portuguese (Portugal):0
108;Język napisów:select:0;Russian:0
108;Język napisów:select:0;Spanish:0
109;Język napisów:select:0;English:0
110;Język napisów:select:0;Arabic:0
110;Język napisów:select:0;French:0
110;Język napisów:select:0;Portuguese (Portugal):0
110;Język napisów:select:0;Italian:0
110;Język napisów:select:0;Vietnamese:0
110;Język napisów:select:0;German:0
110;Język napisów:select:0;Russian:0
110;Język napisów:select:0;Spanish:0
111;Język napisów:select:0;Italian:0
111;Język napisów:select:0;Vietnamese:0
111;Język napisów:select:0;German:0
111;Język napisów:select:0;Russian:0
111;Język napisów:select:0;Spanish:0
111;Język napisów:select:0;Arabic:0
111;Język napisów:select:0;French:0
111;Język napisów:select:0;Portuguese (Portugal):0
112;Język napisów:select:0;Brak:0
113;Język napisów:select:0;Arabic:0
113;Język napisów:select:0;French:0
113;Język napisów:select:0;Portuguese (Portugal):0
113;Język napisów:select:0;Italian:0
113;Język napisów:select:0;Vietnamese:0
113;Język napisów:select:0;German:0
113;Język napisów:select:0;Russian:0
113;Język napisów:select:0;Spanish:0
114;Język napisów:select:0;Russian:0
115;Język napisów:select:0;Brak:0
116;Język napisów:select:0;Brak:0
117;Język napisów:select:0;Arabic:0
117;Język napisów:select:0;French:0
117;Język napisów:select:0;Portuguese (Portugal):0
117;Język napisów:select:0;Italian:0
117;Język napisów:select:0;Vietnamese:0
117;Język napisów:select:0;German:0
117;Język napisów:select:0;Russian:0
117;Język napisów:select:0;Spanish:0
117;Język napisów:select:0;Hindi:0
118;Język napisów:select:0;Brak:0
119;Język napisów:select:0;French:0
119;Język napisów:select:0;Portuguese (Portugal):0
119;Język napisów:select:0;Russian:0
119;Język napisów:select:0;Spanish:0
120;Język napisów:select:0;Arabic:0
120;Język napisów:select:0;French:0
120;Język napisów:select:0;Portuguese (Portugal):0
120;Język napisów:select:0;Italian:0
120;Język napisów:select:0;Vietnamese:0
120;Język napisów:select:0;German:0
120;Język napisów:select:0;Russian:0
120;Język napisów:select:0;Spanish:0
121;Język napisów:select:0;Brak:0
122;Język napisów:select:0;Brak:0
123;Język napisów:select:0;Brak:0
124;Język napisów:select:0;Brak:0
125;Język napisów:select:0;Arabic:0
125;Język napisów:select:0;French:0
125;Język napisów:select:0;Portuguese (Portugal):0
125;Język napisów:select:0;Italian:0
125;Język napisów:select:0;Vietnamese:0
125;Język napisów:select:0;Korean:0
125;Język napisów:select:0;German:0
125;Język napisów:select:0;Russian:0
125;Język napisów:select:0;Spanish:0
126;Język napisów:select:0;Arabic:0
126;Język napisów:select:0;French:0
126;Język napisów:select:0;Portuguese (Portugal):0
126;Język napisów:select:0;Italian:0
126;Język napisów:select:0;Vietnamese:0
126;Język napisów:select:0;German:0
126;Język napisów:select:0;Russian:0
126;Język napisów:select:0;Spanish:0
127;Język napisów:select:0;Brak:0
128;Język napisów:select:0;Brak:0
129;Język napisów:select:0;Brak:0
130;Język napisów:select:0;Brak:0
131;Język napisów:select:0;Arabic:0
131;Język napisów:select:0;French:0
131;Język napisów:select:0;Portuguese (Portugal):0
131;Język napisów:select:0;Italian:0
131;Język napisów:select:0;Vietnamese:0
131;Język napisów:select:0;German:0
131;Język napisów:select:0;Russian:0
131;Język napisów:select:0;Spanish:0
132;Język napisów:select:0;Brak:0
133;Język napisów:select:0;Brak:0
134;Język napisów:select:0;Brak:0
135;Język napisów:select:0;Portuguese (Portugal):0
136;Język napisów:select:0;Brak:0
137;Język napisów:select:0;Brak:0
138;Język napisów:select:0;Brak:0
139;Język napisów:select:0;Brak:0
140;Język napisów:select:0;Russian:0
141;Język napisów:select:0;Brak:0
142;Język napisów:select:0;Arabic:0
142;Język napisów:select:0;French:0
142;Język napisów:select:0;Portuguese (Portugal):0
142;Język napisów:select:0;Italian:0
142;Język napisów:select:0;Vietnamese:0
142;Język napisów:select:0;German:0
142;Język napisów:select:0;Russian:0
142;Język napisów:select:0;Spanish:0
143;Język napisów:select:0;Brak:0
144;Język napisów:select:0;Brak:0
145;Język napisów:select:0;Brak:0
146;Język napisów:select:0;Brak:0
147;Język napisów:select:0;Brak:0
148;Język napisów:select:0;Russian:0
149;Język napisów:select:0;Arabic:0
149;Język napisów:select:0;French:0
149;Język napisów:select:0;Portuguese (Portugal):0
149;Język napisów:select:0;Italian:0
149;Język napisów:select:0;Vietnamese:0
149;Język napisów:select:0;German:0
149;Język napisów:select:0;Russian:0
149;Język napisów:select:0;Spanish:0
150;Język napisów:select:0;Arabic:0
150;Język napisów:select:0;French:0
150;Język napisów:select:0;Portuguese (Portugal):0
150;Język napisów:select:0;Italian:0
150;Język napisów:select:0;Portuguese (Brazil):0
150;Język napisów:select:0;Vietnamese:0
150;Język napisów:select:0;Russian:0
150;Język napisów:select:0;English:0
150;Język napisów:select:0;Spanish:0
151;Język napisów:select:0;Arabic:0
151;Język napisów:select:0;French:0
151;Język napisów:select:0;Portuguese (Portugal):0
151;Język napisów:select:0;Italian:0
151;Język napisów:select:0;Vietnamese:0
151;Język napisów:select:0;German:0
151;Język napisów:select:0;Russian:0
151;Język napisów:select:0;Spanish:0
152;Język napisów:select:0;Brak:0
153;Język napisów:select:0;Brak:0
154;Język napisów:select:0;Brak:0
155;Język napisów:select:0;French:0
155;Język napisów:select:0;Portuguese (Portugal):0
155;Język napisów:select:0;Russian:0
155;Język napisów:select:0;Spanish:0
156;Język napisów:select:0;Brak:0
157;Język napisów:select:0;Arabic:0
157;Język napisów:select:0;French:0
157;Język napisów:select:0;Portuguese (Portugal):0
157;Język napisów:select:0;Italian:0
157;Język napisów:select:0;Vietnamese:0
157;Język napisów:select:0;German:0
157;Język napisów:select:0;Russian:0
157;Język napisów:select:0;Spanish:0
158;Język napisów:select:0;Brak:0
159;Język napisów:select:0;Portuguese (Portugal):0
159;Język napisów:select:0;Chinese (China):0
159;Język napisów:select:0;Russian:0
159;Język napisów:select:0;Spanish:0
159;Język napisów:select:0;French:0
160;Język napisów:select:0;Arabic:0
160;Język napisów:select:0;French:0
160;Język napisów:select:0;Ukrainian:0
160;Język napisów:select:0;Portuguese (Portugal):0
160;Język napisów:select:0;Chinese (China):0
160;Język napisów:select:0;Greek:0
160;Język napisów:select:0;Italian:0
160;Język napisów:select:0;Portuguese (Brazil):0
160;Język napisów:select:0;Vietnamese:0
160;Język napisów:select:0;Korean:0
160;Język napisów:select:0;Afrikaans:0
160;Język napisów:select:0;German:0
160;Język napisów:select:0;Russian:0
160;Język napisów:select:0;Thai:0
160;Język napisów:select:0;Turkish:0
160;Język napisów:select:0;Spanish:0
160;Język napisów:select:0;Japanese:0
160;Język napisów:select:0;Persian:0
161;Język napisów:select:0;Brak:0
162;Język napisów:select:0;Tamil:0
162;Język napisów:select:0;Arabic:0
162;Język napisów:select:0;French:0
162;Język napisów:select:0;Bengali:0
162;Język napisów:select:0;Ukrainian:0
162;Język napisów:select:0;Portuguese (Portugal):0
162;Język napisów:select:0;Serbian:0
162;Język napisów:select:0;Chinese (China):0
162;Język napisów:select:0;Greek:0
162;Język napisów:select:0;Italian:0
162;Język napisów:select:0;Portuguese (Brazil):0
162;Język napisów:select:0;Vietnamese:0
162;Język napisów:select:0;Dutch:0
162;Język napisów:select:0;Estonian:0
162;Język napisów:select:0;German:0
162;Język napisów:select:0;Russian:0
162;Język napisów:select:0;Thai:0
162;Język napisów:select:0;Turkish:0
162;Język napisów:select:0;English:0
162;Język napisów:select:0;Hebrew:0
162;Język napisów:select:0;Spanish:0
162;Język napisów:select:0;Romanian:0
162;Język napisów:select:0;Persian:0
162;Język napisów:select:0;Polish:0
163;Język napisów:select:0;Brak:0
164;Język napisów:select:0;French:0
164;Język napisów:select:0;Portuguese (Portugal):0
164;Język napisów:select:0;Russian:0
