ProductID;Image;Image alt;Name;Tags;Base price;Final price;Description;Discount percent;Available only online;Virtual product;Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Categories
69;/var/www/html/img/products/productImage68.jpg;JavaScript Security Part 3;JavaScript Security Part 3;Theoretical Computer Science,Web Application,Cloud Computing,Operating Systems,Security Engineering,Programming Principles,Web,Computer Programming,Systems Design;311;382.53;This course covers Serverless Javascript and Web Developer Desktop Security. Subtitles: English Subtitles: English Infosec believes knowledge is power when fighting cybercrime. We help IT and security professionals advance their careers with skills development and certifications while empowering all employees with security awareness and privacy training to stay cyber-safe at work and home. Learn more at infosecinstitute.com. Exploring serverless JavaScript. All major cloud providers now provide serverless services. But what are the security implications of using them? In this course, we will review the security best practices of a safe serverless project. A look at common web developer desktop security issues. Building web applications can open some parts of your own workstation to attacks. In this short course, we will go through a few gotchas anyone building web applications should know about. In this Specialization, we will investigate, prevent, and resolve JavaScript-related attacks and learn how to build safer JavaScript applications. JavaScript is a fundamental technology for building web applications and is also popular for building server-side, desktop, and even mobile applications. Most of this learning Specialization will cover front-end JavaScript however, we will also consider Node.js. After completing this Specialization, you will understand the diverse threats and protections of the JavaScript world. ;0;1;1;Długość kursu:44h:1|2;Java
70;/var/www/html/img/products/productImage69.jpg;Learn to Teach Java:  ArrayLists and 2D Arrays;Learn to Teach Java:  ArrayLists and 2D Arrays;Theoretical Computer Science,Computer Programming,Code Segment,Arrays,Change Management,Test Case,Method (Computer Programming);223;274.29;Learn to program with ArrayLists and 2-D Arrays in Java, and prepare to teach others using the free, online interactive CS Awesome textbook.  In this course for teachers we'll guide you both in learning Java concepts and skills but also in how to effectively teach those to your students. This course will support you in teaching the Advanced Placement Computer Science A course or a similar introductory university-level programming course.  We'll cover the  Java concepts of ArrayLists and 2-dimensional arrays, as covered in the APCS A Units 7 and 8.  Each topic will begin by relating Java to block-based programming languages and then provide video overviews of CS Awesome content along with additional materials to supplement learning for your students.    You'll engage with additional materials to support your teaching including deep dive classroom discussion questions, assessment overviews, code tracing and problem solving skills for your students, including preparation for free response coding questions. Subtitles: English Subtitles: English UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory. Learn to teach introductory Java -- with a focus on the new Advanced Placement Computer Science A curriculum. Preview the CS Awesome curriculum with overview videos to help you prepare for class efficiently. Learn teaching tips and access supporting materials from an expert in CS education with 15+ years experience including advice on teaching debugging, code tracing (for answering multiple choice questions) and problem solving patterns. Complete activities specifically designed for teachers and create materials you can use in your classroom. ;0;1;1;Długość kursu:23h:1|2;Java
71;/var/www/html/img/products/productImage70.jpg;Machine Learning;Machine Learning;Distributed Computing Architecture,Mathematics,Natural Language Processing,Dimensionality Reduction,Applied Machine Learning,Probability Distribution,Machine Learning Algorithms,Statistical Machine Learning,Linearity,Econometrics,Data Analysis,Machine Learning,Theoretical Computer Science,Computer Programming,Computer Architecture,Algorithms,Data Mining,Other Programming Languages,Estimation,Linear Algebra,Logistic Regression,Differential Equations,General Statistics,Feature Engineering,Regression,Probability & Statistics,Deep Learning,Computer Vision,Supply Chain,Data Analysis Software,Linear Regression,Calculus,Artificial Neural Networks;151;185.73000000000002;Machine learning is the science of getting computers to act without being explicitly programmed. In the past decade, machine learning has given us self-driving cars, practical speech recognition, effective web search, and a vastly improved understanding of the human genome. Machine learning is so pervasive today that you probably use it dozens of times a day without knowing it. Many researchers also think it is the best way to make progress towards human-level AI. In this class, you will learn about the most effective machine learning techniques, and gain practice implementing them and getting them to work for yourself. More importantly, you'll learn about not only the theoretical underpinnings of learning, but also gain the practical know-how needed to quickly and powerfully apply these techniques to new problems. Finally, you'll learn about some of Silicon Valley's best practices in innovation as it pertains to machine learning and AI. This course provides a broad introduction to machine learning, datamining, and statistical pattern recognition. Topics include: (i) Supervised learning (parametric/non-parametric algorithms, support vector machines, kernels, neural networks). (ii) Unsupervised learning (clustering, dimensionality reduction, recommender systems, deep learning). (iii) Best practices in machine learning (bias/variance theory innovation process in machine learning and AI). The course will also draw from numerous case studies and applications, so that you'll also learn how to apply learning algorithms to building smart robots (perception, control), text understanding (web search, anti-spam), computer vision, medical informatics, audio, database mining, and other areas. Subtitles: Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, German, Russian, English, Hebrew, Spanish, Hindi, Japanese Subtitles: Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, German, Russian, English, Hebrew, Spanish, Hindi, Japanese The Leland Stanford Junior University, commonly referred to as Stanford University or Stanford, is an American private research university located in Stanford, California on an 8,180-acre (3,310 ha) campus near Palo Alto, California, United States. Welcome to Machine Learning! In this module, we introduce the core idea of teaching a computer to learn concepts using data—without being explicitly programmed. The Course Wiki is under construction. Please visit the resources tab for the most complete and up-to-date information. Linear regression predicts a real-valued output based on an input value. We discuss the application of linear regression to housing price prediction, present the notion of a cost function, and introduce the gradient descent method for learning. This optional module provides a refresher on linear algebra concepts. Basic understanding of linear algebra is necessary for the rest of the course, especially as we begin to cover models with multiple variables. What if your input has more than one value? In this module, we show how linear regression can be extended to accommodate multiple input features. We also discuss best practices for implementing linear regression. This course includes programming assignments designed to help you understand how to implement the learning algorithms in practice. To complete the programming assignments, you will need to use Octave or MATLAB. This module introduces Octave/Matlab and shows you how to submit an assignment. Logistic regression is a method for classifying data into discrete outcomes. For example, we might use logistic regression to classify an email  as spam or not spam. In this module, we introduce the notion of classification, the cost function for logistic regression, and the application of logistic regression to multi-class classification. Machine learning models need to generalize well to new examples that the model has not seen in practice. In this module, we introduce regularization, which helps prevent models from overfitting the training data.  Neural networks is a model inspired by how the brain works. It is widely used today in many applications: when your phone interprets and understand your voice commands, it is likely that a neural network is helping to understand your speech when you cash a check, the machines that automatically read the digits also use neural networks.  In this module, we introduce the backpropagation algorithm that is used to help learn parameters for a neural network. At the end of this module, you will be implementing your own neural network for digit recognition. Applying machine learning in practice is not always straightforward. In this module, we share best practices for applying machine learning in practice, and discuss the best ways to evaluate performance of the learned models. To optimize a machine learning algorithm, you’ll need to first understand where the biggest improvements can be made. In this module, we discuss how to understand the performance of a machine learning system with multiple parts, and also how to deal with skewed data. Support vector machines, or SVMs, is a machine learning algorithm for classification. We introduce the idea and intuitions behind SVMs and discuss how to use it in practice. We use unsupervised learning to build models that help us understand our data better. We discuss the k-Means algorithm for clustering that enable us to learn groupings of unlabeled data points. In this module, we introduce Principal Components Analysis, and show how it can be used for data compression to speed up learning algorithms as well as for visualizations of complex datasets. Given a large number of data points, we may sometimes want to figure out which ones vary significantly from the average. For example, in manufacturing, we may want to detect defects or anomalies. We show how a dataset can be modeled using a Gaussian distribution, and how the model can be used for anomaly detection. When you buy a product online, most websites automatically recommend other products that you may like. Recommender systems look at patterns of activities between different users and different products to produce these recommendations. In this module, we introduce recommender algorithms such as the collaborative filtering algorithm and low-rank matrix factorization. Machine learning works best when there is an abundance of data to leverage for training. In this module, we discuss how to apply the machine learning algorithms with large datasets. Identifying and recognizing objects, words, and digits in an image is a challenging task. We discuss how a pipeline can be built to tackle this problem and how to analyze and improve the performance of such a system. ;0;1;1;Długość kursu:10h:1|2;Algorithms
72;/var/www/html/img/products/productImage71.jpg;AI For Everyone;AI For Everyone;Machine Learning,Machine Learning Algorithms,Ethics,Artificial Neural Networks,Deep Learning;417;512.91;AI is not only for engineers. If you want your organization to become better at using AI, this is the course to tell everyone--especially your non-technical colleagues--to take.  In this course, you will learn:  - The meaning behind common AI terminology, including neural networks, machine learning, deep learning, and data science - What AI realistically can--and cannot--do - How to spot opportunities to apply AI to problems in your own organization - What it feels like to build machine learning and data science projects - How to work with an AI team and build an AI strategy in your company - How to navigate ethical and societal discussions surrounding AI  Though this course is largely non-technical, engineers can also take this course to learn the business aspects of AI. Subtitles: Chinese (Traditional), Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, Dutch, German, Russian, Thai, English, Spanish, Japanese Subtitles: Chinese (Traditional), Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, Dutch, German, Russian, Thai, English, Spanish, Japanese DeepLearning.AI is an education technology company that develops a global community of AI talent.  DeepLearning.AIs expert-led educational experiences provide AI practitioners and non-technical professionals with the necessary tools to go all the way from foundational basics to advanced application, empowering them to build an AI-powered future. ;0;1;1;Długość kursu:27h:1|2;Deep Learning
73;/var/www/html/img/products/productImage72.jpg;Cryptography I;Cryptography I;Theoretical Computer Science,Security Engineering,Cryptography,Public-Key Cryptography,Mathematics,Algorithms,Encryption,Web Development,Mathematical Theory & Analysis,Computer Programming,Numbers (Spreadsheet),Algebra,Javascript;284;349.32;Cryptography is an indispensable tool for protecting information in computer systems. In this course you will learn the inner workings of cryptographic systems and how to correctly use them in real-world applications. The course begins with a detailed discussion of how two parties who have a shared secret key can communicate securely when a powerful adversary eavesdrops and tampers with traffic. We will examine many deployed protocols and analyze mistakes in existing systems. The second half of the course discusses public-key techniques that let two parties generate a shared secret key. Throughout the course participants will be exposed to many exciting open problems in the field and work on fun (optional) programming projects. In a second course (Crypto II) we will cover more advanced cryptographic tasks such as zero-knowledge, privacy mechanisms, and other forms of encryption. Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish The Leland Stanford Junior University, commonly referred to as Stanford University or Stanford, is an American private research university located in Stanford, California on an 8,180-acre (3,310 ha) campus near Palo Alto, California, United States. Week 1.  This week's topic is an overview of what cryptography is about as well as our first example ciphers. You will learn about pseudo-randomness and how to use it for encryption. We will also look at a few basic definitions of secure encryption.  Week 2. We introduce a new primitive called a block cipher that will let us build more powerful forms of encryption. We will look at a few classic block-cipher constructions (AES and 3DES) and see how to use them for encryption. Block ciphers are the work horse of cryptography and have many applications. Next week we will see how to use block ciphers to provide data integrity. The optional programming assignment this week asks students to build an encryption/decryption system using AES.  Week 3. This week's topic is data integrity.  We will discuss a number of classic constructions for MAC systems that are used to ensure data integrity. For now we only discuss how to prevent modification of non-secret data. Next week we will come back to encryption and show how to provide both confidentiality and integrity. This week's programming project shows how to authenticate large video files. Even if you don't do the project, please read the project description --- it teaches an important concept called a hash chain. Week 4. This week's topic is authenticated encryption: encryption methods that ensure both confidentiality and integrity. We will also discuss a few odds and ends such as how to search on encrypted data. This is our last week studying symmetric encryption. Next week we start with key management and public-key cryptography. As usual there is also an extra credit programming project. This week's project involves a bit of networking to experiment with a chosen ciphertext attack on a toy web site. Week 5.  This week's topic is basic key exchange: how to setup a secret key between two parties. For now we only consider protocols secure against eavesdropping. This question motivates the main concepts of public key cryptography, but before we build public-key systems we need to take a brief detour and cover a few basic concepts from computational number theory. We will start with algorithms dating back to antiquity (Euclid) and work our way up to Fermat, Euler, and Legendre. We will also mention in passing a few useful concepts from 20th century math. Next week we will put our hard work from this week to good use and construct several public key encryption systems.  Week 6. This week's topic is public key encryption: how to encrypt using a public key and decrypt using a secret key. Public key encryption is used for key management in encrypted file systems, in encrypted messaging systems, and for many other tasks. The videos cover two families of public key encryption systems: one based on trapdoor functions (RSA in particular) and the other based on the Diffie-Hellman protocol. We construct systems that are secure against tampering, also known as chosen ciphertext security (CCA security). There has been a ton of research on CCA security over the past decade and given the allotted time we can only summarize the main results from the last few years. The lectures contain suggestions for further readings for those interested in learning more about CCA secure public-key systems. The problem set this week involves a bit more math than usual, but should expand your understanding of public-key encryption. Please don't be shy about posting questions in the forum. This is the last week of this Crypto I course. I hope everyone learned a lot and enjoyed the material. Crypto is a beautiful topic with lots of open problems and room for further research. I look forward to seeing you in Crypto II where we will cover additional core topics and a few more advanced topics.  Congratulations!   We are at the end of the course.  This module contains only the final exam which covers the entire course. I hope everyone learned a lot during these 6 weeks. Good luck on the final exam and I look forward to seeing you at a future course!     ;0;1;1;Długość kursu:20h:1|2;Algorithms
74;/var/www/html/img/products/productImage73.jpg;Introduction to Web Development;Introduction to Web Development;Javascript,Html,CSS,HTML and CSS,Web Development,HTML5,Web,Web Development Tools,Web Design,Computer Programming;72;88.56;This course is designed to start you on a path toward future studies in web development and design, no matter how little experience or technical knowledge you currently have. The web is a very big place, and if you are the typical internet user, you probably visit several websites every day, whether for business, entertainment or education. But have you ever wondered how these websites actually work? How are they built? How do browsers, computers, and mobile devices interact with the web? What skills are necessary to build a website? With almost 1 billion websites now on the internet, the answers to these questions could be your first step toward a better understanding of the internet and developing a new set of internet skills.   By the end of this course you’ll be able to describe the structure and functionality of the world wide web, create dynamic web pages using a combination of HTML, CSS, and JavaScript, apply essential programming language concepts when creating HTML forms, select an appropriate web hosting service, and publish your webpages for the world to see. Finally, you’ll be able to develop a working model for creating your own personal or business websites in the future and be fully prepared to take the next step in a more advanced web development or design course or specialization. Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish UC Davis, one of the nation’s top-ranked research universities, is a global leader in agriculture, veterinary medicine, sustainability, environmental and biological sciences, and technology. With four colleges and six professional schools, UC Davis and its students and alumni are known for their academic excellence, meaningful public service and profound international impact. This first module provides an overview of how websites function, their structure, and the ins and outs of choosing a website name and selecting an online host to house your website. By the end of this module, you'll be able to: find and select a web hosting company choose an effective domain name use the host to manage your websites and discuss how networks and the internet function at a high level. In this module, we'll begin to explore how to design and create websites by exploring the base language used to power all websites: HTML. By the end of this lesson, you'll be able to: identify and use common HTML tags add an image to a webpage create HTML-formatted tables use hyperlinks to connect a series of webpages upload your finished HTML pages to a web host and, learn some tips and tricks for styling pages and practicing your coding. Now that you know some basic HTML, it's time to turn our attention to another common scripting language used to make websites dynamic - that is allowing users to interact with your webpages - JavaScript. While learning about JavaScript, you'll also gain some foundational knowledge common to all programming languages. By the end of this module, you'll be able to: discuss what is meant by dynamic content perform essential programming language tasks create simple JavaScript programs use JavaScript to set up alerts and respond to events, to read input, and to change HTML and conduct basic JavaScript testing. While HTML and JavaScript are very useful for web development, they don't exactly make websites look attractive - that's where cascading style sheets, or CSS, comes into play. While HTML is used to build the structure of our pages and JavaScript is used to provide interactive functionality, CSS is used to graphically design and layout webpages. By the end of this module, you'll be able to: discuss common mistakes in designing a website identify and apply CSS basics like purpose and syntax use CSS properties to control fonts, colors, layouts, and other common properties differentiate between in-line, internal, and external CSS and practice and test your cascading style sheets. In this lesson, we're going to learn to apply all of the skills we've acquired so far to make a very common, and very useful type of webpage - an HTML form. HTML forms are seen everywhere on the internet and are used to capture particular information from users in a variety of ways. By the end of this module you'll be able to: create basic HTML forms identify and appropriately use different types of HTML input validate user input submit HTML forms and test how your forms are working and troubleshoot errors. In our final module, we're going to explore the basics of designing web applications - programming useful and dynamic webpages that allow our users to interact with them. By the end of this lesson you'll be able to: distinguish between client and server-side development apply advanced JavaScript programming skills to create logic with selection and iteration create new features for applications create more advanced HTML forms and practice and learn additional troubleshooting and problem-solving techniques. The module wraps with a final peer review activity that will draw upon all of the skills you've learned in this course. ;10;1;1;Długość kursu:12h:1|2;Web Development
75;/var/www/html/img/products/productImage74.jpg;Introduction to Computer Programming;Introduction to Computer Programming;Computer Program;104;127.92;This MOOC provides you with the foundational skill set required to write computer programs. If you are interested in learning how to write interactive, graphical programs from an introductory level in a real programming language, this is the course for you. You will begin by learning the basics of editing and running programs. Then you will learn how to create 2D graphics using shapes and coordinates. Finally, you will learn how to create interactive graphics that you can control with the mouse. You will even solve a set of interactive puzzles using your coding skills in the Sleuth game which has been created especially for this course. The course uses the Javascript language and the p5.js library. Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish The University of London is a federal University which includes 18 world leading Colleges. Our distance learning programmes were founded in 1858 and have enriched the lives of thousands of students, delivering high quality University of London degrees wherever our students are across the globe. Our alumni include 7 Nobel Prize winners. Today, we are a global leader in distance and flexible study, offering degree programmes to over 50,000 students in over 180 countries. To find out more about studying for one of our degrees where you are, visit www.london.ac.uk Championing research-rich degrees that provoke thought, stretch the imagination and tap into tomorrow’s world, at Goldsmiths we’re asking the questions that matter now in subjects as diverse as the arts and humanities, social sciences, cultural studies, computing, and entrepreneurial business and management. We are a community defined by its people: innovative in spirit, analytical in approach and open to all. In this topic you will learn about three key concepts:  • The toolkit we will use to develop programs.• Drawing using simple shapes and 2D coordinates.• The process and experience of writing code. In this topic you will learn about three key concepts: • Set of 2D drawing functions in p5.js  • Colour representation and styles  • Debugging with the console In this topic you will learn about three concepts: • Variables and data • Simple interaction • Code organisation This specialisation covers topics ranging from basic computing principles to the mathematical foundations required for computer science. You will learn fundamental concepts of how computers work, which can be applied to any software or computer system. You will also gain the practical skillset needed to write interactive, graphical programs at an introductory level. The numerical mathematics component will provide you with numerical and computational tools that are essential for the problem solving and modelling stages of computer science. ;0;1;1;Długość kursu:36h:1|2;Java
76;/var/www/html/img/products/productImage75.jpg;Introduction to HTML5;Introduction to HTML5;HTML and CSS,Web Design,HTML5,Web Development,Web Development Tools,Web,Network Security,Computer Programming;220;270.6;Thanks to a growing number of software programs, it seems as if anyone can make a webpage. But what if you actually want to understand how the page was created? There are great textbooks and online resources for learning web design, but most of those resources require some background knowledge. This course is designed to help the novice who wants to gain confidence and knowledge. We will explore the theory (what actually happens when you click on a link on a webpage?), the practical (what do I need to know to make my own page?), and the overlooked (I have a page, what do I do now?). Throughout the course there will be a strong emphasis on adhering to syntactic standards for validation and semantic standards to promote wide accessibility for users with disabilities.  The textbook we use is available online, “The Missing Link: An Introduction to Web Development and Programming” by Michael Mendez from www.opensuny.org.  This course will appeal to a wide variety of people, but specifically those who would like a step-by-step description of the basics. There are no prerequisites for this course and it is assumed that students have no prior programming skills or IT experience. The course will culminate in a small final project that will require the completion of a very simple page with links and images. The focus of this course is on the basics, not appearance. You can see a sample final page at http://intro-webdesign.com/html5-plain.html.    This is the first course in the Web Design For Everybody specialization. Subsequent courses focus on the marketable skills of styling the page with CSS3, adding interactivity with JavaScript and enhancing the styling with responsive design. You can see a sample site for the capstone course at http://intro-webdesign.com/ Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future. This week we will uncover the mystery behind the Internet.  What happens when you type a URL into your browser so that a webpage magically appears?  What is HTML5 and what happened to HTML 1 - 4?  We will also cover some practical concepts that you need to master before you begin coding your own pages.  This week you will need to take a deep breath and jump into coding.  I will cover a large number of HTML tags, but it is important that you do more than just listen to these video and read the text book material.  You need to practice (and fail!) in order to learn.     Believe it or not, once you master the basic idea of using tags and attributes you will know everything you need to use any HTML5 tag.  The page may not look the way you want it to look yet, but you will be able to  use text, links, images, tables, and even music and videos!    If you want to refer to a textbook this week for reinforcement of concepts, we will be using the Shay Howe online textbook as a reference.  I will include links after the lectures, but some students prefer to read before the videos.  (My preferred approach is to read/watch/read again.) Okay, you created a file...what now?  This week we will begin by covering the important but often overlooked concepts of validation and accessibility.  Did you follow the DOM structure when you created your page?  Did you use semantic tags to make sure that page viewers can access all of the information, even if they have physical or cognitive disabilities?   This is knowledge you can use if you would like to pursue a career as a web accessibility specialist.  Finally I will briefly cover the steps needed to post your site to the web.  There are many free and paid services that you can use to get your work off your computer and on to the Internet.   This Specialization covers how to write syntactically correct HTML5 and CSS3, and how to create interactive web experiences with JavaScript. Mastering this range of technologies will allow you to develop high quality web sites that, work seamlessly on mobile, tablet, and large screen browsers accessible. During the capstone you will develop a professional-quality web portfolio demonstrating your growth as a web developer and your knowledge of accessible web design. This will include your ability to design and implement a responsive site that utilizes tools to create a site that is accessible to a wide audience, including those with visual, audial, physical, and cognitive impairments. ;0;1;1;Długość kursu:39h:1|2;Web Development
77;/var/www/html/img/products/productImage76.jpg;Code Yourself! An Introduction to Programming;Code Yourself! An Introduction to Programming;Theoretical Computer Science,Algorithms,Other Programming Languages,Language,Basic Programming Language,Computer Program,Computer Programming,Scratch (Programming Language);69;84.87;Have you ever wished you knew how to program, but had no idea where to start from? This course will teach you how to program in Scratch, an easy to use visual programming language. More importantly, it will introduce you to the fundamental principles of computing and it will help you think like a software engineer. Subtitles: Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Chinese (Simplified), Italian, Vietnamese, German, Russian, English, Spanish Since 1583 the University of Edinburgh has been at the forefront of innovation in education and research. Ranked 20th in the world, we have been an international leader in online learning since our first online degree launched in 2005. As part of our commitment to making learning accessible to all, we offer free courses in a variety of subjects including philosophy, health, animal welfare and STEM courses, all designed to build the skills of the global community.  Join our 3.6 million learners to expand your knowledge or boost your career. ------------English: Universidad ORT Uruguay is an innovative university with a focus on science, technology, management, design, and education. Member of World ORT, it was established in Uruguay as a private non-profit educational organization in 1942. With more than 11,000 students, increasing numbers of joint projects with industry and research production, ORT is one of the largest non-governmental universities in the country. ORT contributes to the strengthening of the national entrepreneurial and innovation ecosystem, and has pioneered the introduction of new study programmes and education technologies in Uruguay. ------------Spanish: Universidad ORT Uruguay es una universidad innovadora con foco en ciencia, tecnología, administración, diseño y educación. Miembro de World ORT, se estableció en Uruguay como una organización educativa privada sin fines de lucro en 1942. Con más de 11.000 alumnos, un creciente número de proyectos conjuntos con la industria y producción de investigación, es una de las más grandes universidades no estatales del país. ORT contribuye al fortalecimiento del ecosistema nacional de innovación y emprendedurismo y ha sido pionera en la introducción de nuevos programas de estudio y tecnologías educativas en el Uruguay. In this unit you’ll create your very first computer program! You’ll be introduced to basic programming concepts and you’ll familiarise yourself with Scratch.  In this unit you’ll keep working with control structures, you’ll find out how to use events in your programs and how to incorporate visual and sound effects in Scratch. You’ll also start thinking about the requirements and the design of your program.  In this unit you’ll have a go at modifying and extending existing games to create new versions. You’ll also learn about software engineering practices for testing and documenting your programs.  In this unit you’ll be introduced to procedures and cloning in Scratch, and you’ll apply these ideas to reuse your code.  In this unit you’ll follow all the steps of software development to create a fun computer game. You’ll also learn about message broadcasting and concurrency.  ;10;1;1;Długość kursu:37h:1|2;Algorithms
78;/var/www/html/img/products/productImage77.jpg;Front-End Web Development with React;Front-End Web Development with React;React (web framework),Javascript,Redux,Javascript Library,Web Development,Web,Computer Programming;251;308.73;This course explores Javascript based front-end application development, and in particular the React library (Currently Ver. 16.3). This course will use JavaScript ES6 for developing React application. You will also get an introduction to the use of Reactstrap for Bootstrap 4-based responsive UI design. You will be introduced to various aspects of React components. You will learn about React router and its use in developing single-page applications. You will also learn about designing controlled forms. You will be introduced to the Flux architecture and Redux. You will explore various aspects of Redux and use it to develop React-Redux powered applications. You will then learn to use Fetch for client-server communication and the use of REST API on the server side. A quick tour through React animation support and testing rounds off the course. You must have preferably completed the previous course in the specialization on Bootstrap 4, or have a working knowledge of Bootstrap 4 to be able to navigate this course. Also a good working knowledge of JavaScript, especially ES 5 is strongly recommended. At the end of this course you will:  - Be familiar with client-side Javascript application development and the React library - Be able to implement single page applications in React - Be able to use various React features including components and forms - Be able to implement a functional front-end web application using React - Be able to use Reactstrap for designing responsive React applications - Be able to use Redux to design the architecture for a React-Redux application Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish HKUST - A dynamic, international research university, in relentless pursuit of excellence, leading the advance of science and technology, and educating the new generation of front-runners for Asia and the world. In this module we get a quick introduction to front-end JavaScript frameworks and libraries, followed by an introduction to React. We will also learn about React components and JSX. In this week, you will learn about various component types. You will learn about React router and its use in designing single page applications. You will also learn about single page applications and use React Router to design single page applications. In this module you will be introduced to uncontrolled and controlled forms and briefly examine form validation in React applications. You will get an overview of the Flux architecture and introduced to Redux as a way of realizing the flux architecture In this module you will explore Redux further including Redux action, combining reducers, and Redux thunk, client-server communication using Fetch and the REST API. You will get a brief introduction to animation in React. You will also learn about testing, building and deploying React applications. ;0;1;1;Długość kursu:33h:1|2;Web Development
79;/var/www/html/img/products/productImage78.jpg;How To Create a Website in a Weekend! (Project-Centered Course);How To Create a Website in a Weekend! (Project-Centered Course);Wordpress,Web Design,Web,Web Development,Web Development Tools,Software Engineering Tools,Computer Programming,Software Engineering;125;153.75;What you’ll achieve: In this project-centered course*, you’ll design, build, and publish a basic website that incorporates text, sound, images, hyperlinks, plug-ins, and social media interactivity. We’ll provide you with step-by-step instructions, exercises, tips, and tools that enable you to set up a domain name, create an attractive layout for your pages, organize your content properly, ensure that your site functions well across different operating systems and on mobile devices, keep your site safe, and finally, let people know your site is online. We’ll even show you how to track your visitors. Throughout the course, you'll engage in collaboration and discussion with other learners through course forums and peer review.  Once you complete your first website project using Wordpress, you can move on to our optional, extended module that covers more advanced techniques such as using a simple text editor, coding in HTML, CSS, and Javascript, and more.  What you’ll need to get started:  This project-centered course is designed for learners who have little or no prior experience developing a web site. You will need a computer with a stable Internet connection. We’ll use Wordpress to get you started, provide lots of downloadable examples, and guide you through the process of giving and receiving constructive peer-to-peer feedback.  *About Project-Centered Courses: Project-centered courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share. Subtitles: Arabic, French, Portuguese (European), Greek, Italian, Vietnamese, German, Russian, English, Spanish Subtitles: Arabic, French, Portuguese (European), Greek, Italian, Vietnamese, German, Russian, English, Spanish The State University of New York, with 64 unique institutions, is the largest comprehensive system of higher education in the United States. Educating nearly 468,000 students in more than 7,500 degree and certificate programs both on campus and online, SUNY has nearly 3 million alumni around the globe. In Module 1 you will learn the mechanics of the internet, and start planning your own site. You'll articulate a purpose for your design and pick fonts and a color scheme to match. We won't use Wordpress yet next module you will learn how to create your vision on the web. Module 2 contains the bulk of the work for this course. In this module you'll create an outline for your site, set up Wordpress, choose a theme and publish your first page. Then we'll show you how to add links to other pages on the internet. In Module 3 you'll add media such as images, videos and sound to your site. You'll also learn how to incorporate social media. Once you're happy with your site, you'll test it on mobile platforms and multiple browsers before you go public and start counting the visitors to your site. Module 4 contains more resources for you to customize your site, with some information about backend programming such as CSS and HTML. We will be adding more resources as we (and some Coursera web developers) create them.   ;0;1;1;Długość kursu:9h:1|2;Web Development
